"id","contaminant","incident_url","date_reported","date_incident","county","latitude","longitude","volume","units","contained","created_at","updated_at"
11159,"Crude oil","EIR824","2006-03-16","2006-03-16","Burke",48.9015,-102.57887,4,"barrels"," ","2017-03-11 23:36:19.848526","2017-03-11 23:36:19.848526"
11158,"Diesel fuel","EIR825","2006-03-17","2006-03-17","Grant",46.53774,-101.83028,300,"gallons"," ","2017-03-11 23:36:19.844054","2017-03-11 23:36:19.844054"
11157,"Crude Oil","EIR826","2006-03-20","2006-03-18","Renville",48.75634,-101.90108,2950,"gallons"," ","2017-03-11 23:36:19.084701","2017-03-11 23:36:19.084701"
11156,"Crude Oil","EIR827","2006-03-24","2006-03-24","Williams",48.11841,-103.78748,5,"barrels"," ","2017-03-11 23:36:19.082202","2017-03-11 23:36:19.082202"
11155,"Diesel Fuel","EIR828","2006-04-03","2006-04-01","Cass",46.88343,-96.83011,40,"gallons"," ","2017-03-11 23:36:19.079478","2017-03-11 23:36:19.079478"
11154,"crude oil","EIR829","2006-04-04","2006-04-03","Williams",48.27749,-103.7016,5,"barrels"," ","2017-03-11 23:36:19.076897","2017-03-11 23:36:19.076897"
11153,"Diesel Sheen and Odor","EIR830","2006-04-05","2006-04-03","Ward",48.23277,-101.28521,," "," ","2017-03-11 23:36:19.073906","2017-03-11 23:36:19.073906"
11152,"mineral oil - non-PCB","EIR831","2006-04-09","2006-04-09","Morton",46.7854,-100.8692,26,"gallons"," ","2017-03-11 23:36:19.071241","2017-03-11 23:36:19.071241"
11151,"Diesel fuel","EIR832","2006-04-19","2006-04-19","Golden Valley",46.95464,-103.64081,150,"gallons"," ","2017-03-11 23:36:19.068863","2017-03-11 23:36:19.068863"
11149,"H2S","EIR834","2006-04-24","2006-04-24","Morton",46.85926,-100.86802,500,"pounds"," ","2017-03-11 23:36:19.064134","2017-03-11 23:36:19.064134"
11150,"Gasoline","EIR833","2006-04-24","2006-04-22","McKenzie",47.79742,-103.29372,30,"gallons"," ","2017-03-11 23:36:19.06653","2017-03-11 23:36:19.06653"
11147,"#2 Diesel Fuel","EIR835","2006-04-26","2006-04-26","McLean",47.63967,-101.28117,," "," ","2017-03-11 23:36:19.059421","2017-03-11 23:36:19.059421"
11148,"None - rodent caused breach - see CauseSpill field for details","EIR836","2006-04-26","2006-04-26","Traill",47.43251,-97.06013,5000,"gallons"," ","2017-03-11 23:36:19.061757","2017-03-11 23:36:19.061757"
11146,"Crude Oil","EIR837","2006-04-28","2006-04-27","Dunn",47.07489,-102.85266,1,"barrels"," ","2017-03-11 23:36:19.056993","2017-03-11 23:36:19.056993"
11145,"crude oil","EIR838","2006-05-02","2006-04-30","McKenzie",47.38028,-103.85288,15,"barrels"," ","2017-03-11 23:36:19.054635","2017-03-11 23:36:19.054635"
11144,"Touchdown CT  (Glyphosate )","EIR839","2006-05-07","2006-05-07","Dunn",47.0031,-102.32472,90,"gallons"," ","2017-03-11 23:36:19.051931","2017-03-11 23:36:19.051931"
11141,"Liquid fertilizer 10/34/0","EIR842","2006-05-08","2006-05-08","Ramsey",48.24554,-98.88693,800,"gallons"," ","2017-03-11 23:36:18.38846","2017-03-11 23:36:18.38846"
11143,"UAN (urea/ammonium nitrate) 28% nitrogen solution","EIR840","2006-05-08","2006-05-07","Wells",47.40692,-99.91557,9500,"gallons"," ","2017-03-11 23:36:19.047487","2017-03-11 23:36:19.047487"
11140,"Urea 46-0-0","EIR841","2006-05-12","2006-05-12","Kidder",46.9886,-99.93497,68000,"pounds"," ","2017-03-11 23:36:18.386112","2017-03-11 23:36:18.386112"
11139,"Sonalan HFP (ethalfluralin) herbicide","EIR843","2006-05-15","2006-05-15","Cavalier",48.77478,-98.4026,60,"gallons"," ","2017-03-11 23:36:18.383667","2017-03-11 23:36:18.383667"
11138,"#2 Diesel Fuel","EIR844","2006-05-19","2006-05-19","McLean",47.73945,-101.30416,25,"gallons"," ","2017-03-11 23:36:18.380528","2017-03-11 23:36:18.380528"
11137,"10-34-0 (ammonium polyphosphate) liquid fertilizer","EIR847","2006-05-22","2006-05-20","Towner",48.49384,-99.1989,450,"gallons"," ","2017-03-11 23:36:18.378295","2017-03-11 23:36:18.378295"
11142,"Herbicide - Sahara (Imazapyr and Diuron) and Roundup (Glyphosate)","EIR846","2006-05-23","2006-05-08","Stark",46.91212,-102.67475,2,"gallons"," ","2017-03-11 23:36:18.390789","2017-03-11 23:36:18.390789"
11136,"crude oil","EIR848","2006-05-26","2006-05-26","Billings",47.2135,-103.2229,70,"barrels"," ","2017-03-11 23:36:18.375959","2017-03-11 23:36:18.375959"
11135,"Antifreeze - Prestone","EIR849","2006-05-30","2006-05-29","Barnes",46.92744,-97.90248,500,"gallons"," ","2017-03-11 23:36:18.373682","2017-03-11 23:36:18.373682"
11134,"hydrochloric acid (15%)","EIR850","2006-05-31","2006-05-31","Williams",48.16172,-103.4426,7,"barrels"," ","2017-03-11 23:36:18.371284","2017-03-11 23:36:18.371284"
11132,"Tordon & 24, D","EIR852","2006-06-02","2006-06-01","Barnes",46.86817,-98.08067,15,"gallons"," ","2017-03-11 23:36:18.366548","2017-03-11 23:36:18.366548"
11133,"Sonalan HFP","EIR853","2006-06-02","2006-06-01","Ramsey",48.42062,-98.54669,22,"gallons"," ","2017-03-11 23:36:18.368927","2017-03-11 23:36:18.368927"
11131,"gasoline","EIR854","2006-06-06","2006-06-03","Grand Forks",47.78084,-97.14208,4800,"gallons"," ","2017-03-11 23:36:18.364191","2017-03-11 23:36:18.364191"
11130,"#2 Fuel Oil","EIR855","2006-06-12","2006-06-09","Ramsey",48.18758,-98.73537,260,"gallons"," ","2017-03-11 23:36:18.361571","2017-03-11 23:36:18.361571"
11129,"Diesel fuel","EIR856","2006-06-20","2006-06-20","Richland",46.26166,-96.83436,100,"gallons"," ","2017-03-11 23:36:18.358781","2017-03-11 23:36:18.358781"
11128,"wastewater","EIR857","2006-06-28","2006-06-28","Traill",47.43251,-97.06013,20000,"gallons"," ","2017-03-11 23:36:18.354154","2017-03-11 23:36:18.354154"
11125,"headline fungicide","EIR858","2006-07-13","2006-07-12","Richland",46.39126,-96.83035,2,"gallons"," ","2017-03-11 23:36:17.686264","2017-03-11 23:36:17.686264"
11126,"Mineral oil , container was labeled non-PCB","EIR859","2006-07-13","2006-07-12","McLean",47.53825,-101.23838,122,"gallons"," ","2017-03-11 23:36:17.688581","2017-03-11 23:36:17.688581"
11124,"Hot Asphalt","EIR860","2006-07-14","2006-07-14","McKenzie",47.79736,-103.27242,," "," ","2017-03-11 23:36:17.683999","2017-03-11 23:36:17.683999"
11122,"Roundup and Tiaga","EIR862","2006-07-19","2006-07-19","Barnes",46.93459,-97.87063,100,"gallons"," ","2017-03-11 23:36:17.678324","2017-03-11 23:36:17.678324"
11123,"Dowtherm Q, Heat Transfer Fluid,","EIR861","2006-07-19","2006-07-17","Morton",46.50878,-100.80862,20,"gallons"," ","2017-03-11 23:36:17.680579","2017-03-11 23:36:17.680579"
11121,"unleaded gasoline","EIR863","2006-08-07","2006-08-04","Sioux",46.03781,-100.92861,2000,"gallons"," ","2017-03-11 23:36:17.675896","2017-03-11 23:36:17.675896"
11120,"Petroleum products","EIR864","2006-08-11","2006-08-11","Grand Forks",47.9259,-97.09875,50,"gallons"," ","2017-03-11 23:36:17.673526","2017-03-11 23:36:17.673526"
11119,"Dowtherm Q heat transfer fluid","EIR865","2006-08-21","2006-08-20","Morton",46.50878,-100.80862,1000,"gallons"," ","2017-03-11 23:36:17.671254","2017-03-11 23:36:17.671254"
11118,"Touchdown CT and Enact","EIR866","2006-09-02","2006-09-02","McLean",47.63927,-101.55792,100,"gallons"," ","2017-03-11 23:36:17.668888","2017-03-11 23:36:17.668888"
11117,"Polyester resin with 45% Styrene content","EIR867","2006-09-19","2006-09-19","Grand Forks",47.91135,-97.09883,400,"gallons"," ","2017-03-11 23:36:17.666637","2017-03-11 23:36:17.666637"
11116,"Fuel Oil","EIR868","2006-09-20","2006-09-19","Cass",46.8834,-96.78792,10,"gallons"," ","2017-03-11 23:36:17.664097","2017-03-11 23:36:17.664097"
11127,"Diesel Fuel","EIR869","2006-09-21","2006-07-11","Richland",46.07335,-96.89731,200,"gallons"," ","2017-03-11 23:36:17.690974","2017-03-11 23:36:17.690974"
11114,"Diesel Fuel - Railroad","EIR871","2006-09-22","2006-09-22","Ward",48.23288,-101.19854,100,"gallons"," ","2017-03-11 23:36:17.659449","2017-03-11 23:36:17.659449"
11115,"CO2 and H2S","EIR870","2006-09-22","2006-09-21","Divide",48.66947,-102.94034,," "," ","2017-03-11 23:36:17.661884","2017-03-11 23:36:17.661884"
11113,"Heating Fuel Oil","EIR872","2006-09-25","2006-09-23","Cass",46.86946,-96.89353,115,"gallons"," ","2017-03-11 23:36:17.656626","2017-03-11 23:36:17.656626"
11112,"motor oil","EIR873","2006-09-29","2006-09-29","Stark",46.88335,-102.86248,6,"gallons"," ","2017-03-11 23:36:17.20221","2017-03-11 23:36:17.20221"
11111,"heating fuel oil","EIR874","2006-10-06","2006-10-06","Ransom",46.62291,-97.60566,200,"gallons"," ","2017-03-11 23:36:17.199828","2017-03-11 23:36:17.199828"
11110,"Crude Oil","EIR875","2006-10-20","2006-10-19","McKenzie",48.07434,-102.94686,75,"barrels"," ","2017-03-11 23:36:17.197093","2017-03-11 23:36:17.197093"
11109,"Mineral Oil","EIR876","2006-10-23","2006-10-23","Nelson",47.98374,-98.21501,12,"gallons"," ","2017-03-11 23:36:17.192893","2017-03-11 23:36:17.192893"
11107,"Hydraulic Fluid","EIR877","2006-11-03","2006-11-03","Towner",48.76898,-99.4492,50,"gallons"," ","2017-03-11 23:36:17.184873","2017-03-11 23:36:17.184873"
11108,"ethylene glycol/water mix","EIR878","2006-11-03","2006-10-30","Stutsman",46.89919,-98.66093,5,"gallons"," ","2017-03-11 23:36:17.18808","2017-03-11 23:36:17.18808"
11106,"air release of sulfur dioxide above permit limit and reportable quantity","EIR879","2006-11-08","2006-11-07","Mercer",47.21977,-101.81744,29785,"pounds"," ","2017-03-11 23:36:17.181308","2017-03-11 23:36:17.181308"
11105,"diesel fuel","EIR881","2006-11-28","2006-11-28","Barnes",46.91228,-98.00739,50,"gallons"," ","2017-03-11 23:36:17.177769","2017-03-11 23:36:17.177769"
11104,"petroleum - gasoline, diesel, and/or waste oil","EIR882","2006-11-29","2006-11-29","Cass",46.83993,-96.80921,," "," ","2017-03-11 23:36:17.173233","2017-03-11 23:36:17.173233"
11102,"WD40","EIR883","2006-12-26","2006-12-26","Grand Forks",47.91135,-97.09883,30,"gallons"," ","2017-03-11 23:36:17.158396","2017-03-11 23:36:17.158396"
11103,"Lubricating Oil- 15w/40 motor oil","EIR884","2006-12-26","2006-12-26","Grand Forks",47.91135,-97.09883,30,"gallons"," ","2017-03-11 23:36:17.161148","2017-03-11 23:36:17.161148"
11100,"Crude Oil","EIR885","2006-12-27","2006-12-27","Mountrail",48.30543,-102.36414,15,"barrels"," ","2017-03-11 23:36:17.15276","2017-03-11 23:36:17.15276"
11101,"Crude Oil","EIR886","2006-12-27","2006-12-27","Mountrail",48.30543,-102.36414,500,"gallons"," ","2017-03-11 23:36:17.155498","2017-03-11 23:36:17.155498"
11099,"Diesel Fuel","EIR887","2007-01-02","2006-12-31","Ward",47.97164,-101.1536,60,"gallons"," ","2017-03-11 23:36:17.149417","2017-03-11 23:36:17.149417"
11098,"#1 Fuel Oil","EIR888","2007-01-04","2007-01-04","Benson",47.89837,-98.85635,300,"gallons"," ","2017-03-11 23:36:17.14605","2017-03-11 23:36:17.14605"
11096,"crude oil","EIR890","2007-01-08","2007-01-07","Billings",46.83959,-103.34742,1,"barrels"," ","2017-03-11 23:36:16.669336","2017-03-11 23:36:16.669336"
11097,"crude oil","EIR889","2007-01-08","2007-01-06","Stark",46.89775,-102.82138,60,"barrels"," ","2017-03-11 23:36:16.671673","2017-03-11 23:36:16.671673"
11095,"JP-8 Jet fuel","EIR891","2007-01-17","2007-01-13","Cass",46.91221,-96.80837,200,"gallons"," ","2017-03-11 23:36:16.667003","2017-03-11 23:36:16.667003"
11093,"Industrial Molassas","EIR892","2007-01-18","2007-01-18","Pembina",48.59303,-97.17905,200,"gallons"," ","2017-03-11 23:36:16.661612","2017-03-11 23:36:16.661612"
11094,"Low Strength Wastewater","EIR893","2007-01-18","2007-01-17","Richland",46.34665,-96.643,58000,"gallons"," ","2017-03-11 23:36:16.664549","2017-03-11 23:36:16.664549"
11092,"crude oil","EIR897","2007-01-23","2007-01-23","McKenzie",47.87736,-103.84459,140,"barrels"," ","2017-03-11 23:36:16.659196","2017-03-11 23:36:16.659196"
11090,"Heating Oil","EIR894","2007-01-26","2007-01-26","Cass",46.8834,-96.78792,300,"gallons"," ","2017-03-11 23:36:16.654482","2017-03-11 23:36:16.654482"
11089,"None","EIR895","2007-01-29","2007-01-28","Traill",47.43251,-97.06013,200,"gallons"," ","2017-03-11 23:36:16.652164","2017-03-11 23:36:16.652164"
11091,"unrefined petroleum (crude oil)","EIR896","2007-01-30","2007-01-25","Mountrail",48.30543,-102.36414,220,"barrels"," ","2017-03-11 23:36:16.656867","2017-03-11 23:36:16.656867"
11088,"propylene glycol","EIR898","2007-02-09","2007-02-09","Traill",47.43251,-97.06013,20,"gallons"," ","2017-03-11 23:36:16.649833","2017-03-11 23:36:16.649833"
11087,"Biodiesel","EIR899","2007-02-12","2007-02-12","Richland",46.39127,-96.80934,8000,"gallons"," ","2017-03-11 23:36:16.647507","2017-03-11 23:36:16.647507"
11085,"Mineral Oil - Non PCB","EIR900","2007-02-14","2007-02-14","Grand Forks",47.92573,-97.05554,50,"gallons"," ","2017-03-11 23:36:16.642585","2017-03-11 23:36:16.642585"
11086,"Diesel Fuel","EIR901","2007-02-14","2007-02-14","Cass",46.86911,-96.85118,60,"gallons"," ","2017-03-11 23:36:16.645173","2017-03-11 23:36:16.645173"
11084,"Diesel Fuel","EIR902","2007-02-26","2007-02-26","Traill",47.41801,-97.06019,10,"gallons"," ","2017-03-11 23:36:16.639687","2017-03-11 23:36:16.639687"
11083,"Unleaded Gasoline","EIR903","2007-02-28","2007-02-28","Rolette",48.7402,-99.84335,800,"gallons"," ","2017-03-11 23:36:16.634979","2017-03-11 23:36:16.634979"
11081,"diesel fuel","EIR905","2007-03-12","2007-03-12","Pembina",48.91247,-97.89434,3090,"gallons"," ","2017-03-11 23:36:16.176725","2017-03-11 23:36:16.176725"
11082,"Mineral Oil","EIR904","2007-03-12","2007-03-10","Grand Forks",47.89674,-97.05567,10,"gallons"," ","2017-03-11 23:36:16.17903","2017-03-11 23:36:16.17903"
11080,"No. 1 Diesel","EIR906","2007-03-13","2007-03-13","Ward",48.68384,-102.09259,8000,"gallons"," ","2017-03-11 23:36:16.17441","2017-03-11 23:36:16.17441"
11079,"Combustable Wastes","EIR907","2007-03-23","2007-03-22","Dickey",46.13168,-98.12158,," "," ","2017-03-11 23:36:16.171951","2017-03-11 23:36:16.171951"
11077,"Liquid Ammonium Nitrate - 28-0-0","EIR909","2007-03-31","2007-03-31","Grant",46.58071,-101.93518,9000,"gallons"," ","2017-03-11 23:36:16.166617","2017-03-11 23:36:16.166617"
11078,"stormwater collected on mud solid remediation site","EIR908","2007-03-31","2007-03-30","Traill",47.44705,-97.05997,," "," ","2017-03-11 23:36:16.168923","2017-03-11 23:36:16.168923"
11075,"Hydro-fracturing Solution - Hydrochloric Acid and Diesel + additives","EIR911","2007-04-16","2007-04-16","Williams",48.26234,-102.94695,15000,"gallons"," ","2017-03-11 23:36:16.159038","2017-03-11 23:36:16.159038"
11076,"Cooling Water (ammonia)","EIR910","2007-04-16","2007-04-12","Mercer",47.34974,-101.83324,18700,"gallons"," ","2017-03-11 23:36:16.164142","2017-03-11 23:36:16.164142"
11074,"anhydrous ammonia","EIR912","2007-04-17","2007-04-17","Ransom",46.62291,-97.60566,360,"pounds"," ","2017-03-11 23:36:16.156016","2017-03-11 23:36:16.156016"
11073,"Eucon WR 91 - Lignosulfonate","EIR913","2007-04-23","2007-04-23","Grand Forks",47.94039,-97.0771,100,"gallons"," ","2017-03-11 23:36:16.152968","2017-03-11 23:36:16.152968"
11071,"Diesel fuel","EIR916","2007-04-25","2007-04-25","Mountrail",48.32016,-102.70953,115,"gallons"," ","2017-03-11 23:36:16.148122","2017-03-11 23:36:16.148122"
11072,"Fuel Oil","EIR914","2007-04-25","2007-04-24","Cass",46.8834,-96.78792,," "," ","2017-03-11 23:36:16.150575","2017-03-11 23:36:16.150575"
11070,"Beet juice","EIR915","2007-04-26","2007-04-26","Walsh",48.21658,-97.37304,300,"gallons"," ","2017-03-11 23:36:16.145484","2017-03-11 23:36:16.145484"
11069,"sugarbeet juice","EIR917","2007-04-27","2007-04-27","Walsh",48.413,-97.525,30,"gallons"," ","2017-03-11 23:36:16.142648","2017-03-11 23:36:16.142648"
11068,"diesel fuel","EIR918","2007-04-28","2007-04-28","Kidder",46.8718,-99.77409,100,"gallons"," ","2017-03-11 23:36:16.138089","2017-03-11 23:36:16.138089"
11067,"Liquid Fertilizer","EIR919","2007-05-01","2007-04-28","Sheridan",47.82568,-100.12288,," "," ","2017-03-11 23:36:15.47685","2017-03-11 23:36:15.47685"
11066,"anhydrous ammonia","EIR920","2007-05-04","2007-05-04","McIntosh",46.02028,-99.5144,500,"gallons"," ","2017-03-11 23:36:15.474425","2017-03-11 23:36:15.474425"
11064,"Crude Oil","EIR922","2007-05-05","2007-05-05","McKenzie",47.98584,-103.65848,1,"barrels"," ","2017-03-11 23:36:15.469183","2017-03-11 23:36:15.469183"
11063,"non-PCB dielectric insulating oil","EIR921","2007-05-07","2007-05-07","Grand Forks",47.91137,-97.03432,25,"gallons"," ","2017-03-11 23:36:15.466708","2017-03-11 23:36:15.466708"
11065,"Runoff water","EIR923","2007-05-08","2007-05-05","Traill",47.44705,-97.05997,14000,"gallons"," ","2017-03-11 23:36:15.471727","2017-03-11 23:36:15.471727"
11062,"Nulex chelate 10  which is a zinc fertilizer chelated with EDTA to assure deliver of zinc to the crop","EIR961","2007-05-09","2007-05-09","Grand Forks",47.93195,-97.36912,50,"gallons"," ","2017-03-11 23:36:15.464191","2017-03-11 23:36:15.464191"
11061,"anhydrous ammonia","EIR924","2007-05-12","2007-05-12","McIntosh",46.04937,-99.55561,1000,"gallons"," ","2017-03-11 23:36:15.461732","2017-03-11 23:36:15.461732"
11059,"anhydrous ammonia","EIR925","2007-05-15","2007-05-15","Richland",46.26962,-96.87253,500,"pounds"," ","2017-03-11 23:36:15.456671","2017-03-11 23:36:15.456671"
11060,"Diesel Fuel","EIR926","2007-05-15","2007-05-15","Billings",46.9401,-103.59845,100,"gallons"," ","2017-03-11 23:36:15.459281","2017-03-11 23:36:15.459281"
11058,"Raw Sewage","EIR927","2007-05-16","2007-05-16","Stark",46.9122,-102.77909,," "," ","2017-03-11 23:36:15.45404","2017-03-11 23:36:15.45404"
11057,"Hydraulic Oil","EIR928","2007-05-21","2007-05-21","Cass",46.88353,-96.85117,30,"gallons"," ","2017-03-11 23:36:15.451665","2017-03-11 23:36:15.451665"
11056,"Herbicides - Headline, MCP Ester, Puma, Wide Match, Affinity","EIR929","2007-05-28","2007-05-28","Traill",47.49108,-97.37853,130,"gallons"," ","2017-03-11 23:36:15.449253","2017-03-11 23:36:15.449253"
11055,"Hydraulic Oil","EIR930","2007-05-29","2007-05-29","Cass",46.88353,-96.85117,6,"gallons"," ","2017-03-11 23:36:15.446867","2017-03-11 23:36:15.446867"
11054,"Hydraulic Oil","EIR931","2007-05-30","2007-05-30","Ransom",46.43454,-97.68916,10,"gallons"," ","2017-03-11 23:36:15.444211","2017-03-11 23:36:15.444211"
11053,"Herbicide - WideMatch - Broad Leaf Herbicide","EIR932","2007-06-02","2007-06-02","Cass",46.94132,-96.82952,110,"gallons"," ","2017-03-11 23:36:15.439605","2017-03-11 23:36:15.439605"
11052,"32-00 liquid fertilizer","EIR933","2007-06-13","2007-06-13","Burleigh",46.78733,-100.7207,25,"gallons"," ","2017-03-11 23:36:14.881136","2017-03-11 23:36:14.881136"
11050,"Crude Oil or Tank Water (Condensation?)","EIR934","2007-06-18","2007-06-18","McKenzie",48.01505,-102.88743,9999,"gallons"," ","2017-03-11 23:36:14.876454","2017-03-11 23:36:14.876454"
11049,"Rain water filled up solid waste disposal area and leaked out","EIR935","2007-06-19","2007-06-19","Traill",47.43251,-97.06013,60,"gallons"," ","2017-03-11 23:36:14.873993","2017-03-11 23:36:14.873993"
11046,"Diesel Fuel","EIR936","2007-07-10","2007-07-10","Stutsman",46.89919,-98.66093,20,"gallons"," ","2017-03-11 23:36:14.860933","2017-03-11 23:36:14.860933"
11045,"diesel, red dyed","EIR937","2007-07-11","2007-07-11","Morton",46.84404,-100.86721,230,"gallons"," ","2017-03-11 23:36:14.852368","2017-03-11 23:36:14.852368"
11047,"Used OIl","EIR938","2007-07-12","2007-07-10","Cass",46.86887,-96.80897,20,"gallons"," ","2017-03-11 23:36:14.868179","2017-03-11 23:36:14.868179"
11044,"Diesel and/or Motor Oils","EIR939","2007-07-13","2007-07-13","Grand Forks",48.12819,-97.18055,98,"gallons"," ","2017-03-11 23:36:14.841674","2017-03-11 23:36:14.841674"
11043,"Non PCB Mineral Oil","EIR940","2007-07-24","2007-07-23","Cass",46.88335,-96.80887,25,"gallons"," ","2017-03-11 23:36:14.83616","2017-03-11 23:36:14.83616"
11041,"Petroleum, and non petroleum releases","EIR1089","2007-07-25","2007-07-25","Cass",46.86918,-96.78975,," "," ","2017-03-11 23:36:14.827748","2017-03-11 23:36:14.827748"
11042,"Triethylene Glycol","EIR941","2007-07-25","2007-07-24","Williams",48.2913,-102.94687,1,"gallons"," ","2017-03-11 23:36:14.831936","2017-03-11 23:36:14.831936"
11040,"Diesel fuel spill","EIR942","2007-08-07","2007-07-30","Renville",48.6542,-101.2447,1300,"gallons"," ","2017-03-11 23:36:14.823063","2017-03-11 23:36:14.823063"
